,hotel_name,hotel_review,tokened_review,cleaned_review
808,호텔 호텔 토스카나,"좋았던 점
 · 수영장 물이 너무 깨끗하고 따뜻해서 아이들과 놀기에 참 좋았어요.
객실도 넓고 마루바닥이여서 먼지도 없고 가족 여행에 참 이상적인 장소네요.
굳이 5성급 호텔을 가지 않아도 이 호텔에서 충분히 만족했습니다.","['수영장', '물이', '깨끗하다', '따뜻하다', '놀다', '차다', '객실', '넓다', '마루', '바닥', '먼지', '가족', '여행', '차다', '장소', '굳이', '가지', '충분하다', '만족하다']",수영장 물이 깨끗하다 따뜻하다 놀다 차다 객실 넓다 마루 바닥 먼지 가족 여행 차다 장소 굳이 가지 충분하다 만족하다
809,호텔 호텔 토스카나,"좋았던 점
 · 완전 강추
온수풀 사용이 목적이었는데 온수풀 뿐만 아니라 조식 무엇보다 방이 넓고 방 컨디션이 최상이었습니다.
호텔 미니바 1회 무료사용권이 포함된 객실이었는데 미니바 구성이 맥주2~3캔 정도 포함에 안주류로 된 과자들이 고급졌습니다.
온수풀은 정말 따뜻했고 배고플 때 무료로 제공되는 고구마, 오뎅은 최고의 서비스로 느껴질 정도로 아이디어가 좋았습니다. 남편이 다음 제주여행에는 2박하자고 할 정도로 만족하였습니다.","['완전', '강추', '수풀', '사용', '목적', '수풀', '조식', '방이', '넓다', '컨디션', '최상', '미니바', '무료', '사용권', '포함', '객실', '미니바', '구성', '맥주', '정도', '포함', '안주', '과자', '고급', '지다', '수풀', '정말', '따뜻하다', '배고프다', '무료', '제공', '고구마', '오뎅', '서비스', '느껴지다', '정도', '아이디어', '남편', '여행', '박하다', '정도', '만족하다']",완전 강추 수풀 사용 목적 수풀 조식 방이 넓다 컨디션 최상 미니바 무료 사용권 포함 객실 미니바 구성 맥주 정도 포함 안주 과자 고급 지다 수풀 정말 따뜻하다 배고프다 무료 제공 고구마 오뎅 서비스 느껴지다 정도 아이디어 남편 여행 박하다 정도 만족하다
810,호텔 호텔 토스카나,"좋았던 점
 · 겨울임에도 10시까지 이용가능한 온수풀!! 그리고 넓은 방과 푹신한 침대, 욕조가 있는것도 좋았어요!!","['겨울', '이용', '가능하다', '수풀', '넓다', '방과', '푹신하다', '침대', '욕조']",겨울 이용 가능하다 수풀 넓다 방과 푹신하다 침대 욕조
811,호텔 호텔 토스카나,"좋았던 점
 · 그랜드 스위트룸에 숙박했는데 방도 넓고 깨끗하고 넘 좋더라구요~~ 추운 겨울날 야외수영 이라해서 춥겠지ᆢ라고생각했던 저의 잘 못된 편견 버리고 왔어요~~ 물속은 넘넘 뜨거울만큼 따뜻했구요^^ 군고구마에 어묵까지 무료로 주시니 대박 맛있게 먹고 즐기고 왔네요^^~ 
남편과 아들과 좋은추억 간직하고 돌아왔습니다~~","['그랜드', '스위트룸', '숙박', '방도', '넓다', '깨끗하다', '넘다', '추다', '겨울', '야외', '수영', '추다', '생각', '자다', '편견', '버리다', '오다', '물속', '넘다', '넘다', '뜨겁다', '따뜻하다', '고구마', '어묵', '무료', '주시', '대박', '맛있다', '먹다', '즐기다', '오다', '남편', '아들', '추억', '간직', '돌아오다']",그랜드 스위트룸 숙박 방도 넓다 깨끗하다 넘다 추다 겨울 야외 수영 추다 생각 자다 편견 버리다 오다 물속 넘다 넘다 뜨겁다 따뜻하다 고구마 어묵 무료 주시 대박 맛있다 먹다 즐기다 오다 남편 아들 추억 간직 돌아오다
812,호텔 호텔 토스카나,"좋았던 점
 · 그동안 이용해본 온수풀중에 최고 따뜻했어요.한겨울에도 수영장에서 원없이놀았어요!수영장음식도 진짜맛있고 .스크린에서 재밌는 영화만 틀어줘요 . 요청하는것들은 직원분들이 바로 응대해주시고 너무감사했어요. .객실이 꽤넓고요.한지로 인테리어되어있어서 굉장히아늑합니다..힐링하고오기에 최고의호텔이에요.강추!참.해피아워때 군고구마랑 오뎅은진짜신의한수에요♡
아쉬웠던 점
 · 피트니스룸이 작아서 운동기구가몇개없는게 아쉬웠어요.은근 이용하시는분이 계시더라구요 .요가매트나 폼롬러있었으면좋겠어요~^^","['그동안', '이용', '해보다', '수풀', '따뜻하다', '한겨울', '수영장', '놀다', '수영장', '음식', '진짜', '맛있다', '스크린', '재밌다', '틀어주다', '요청', '들다', '직원', '응대', '해주다', '감사하다', '객실', '넓다', '한지', '인테리어', '되어다', '굉장하다', '아늑하다', '힐링', '강추', '차다', '해피아워', '고구마', '오뎅', '진짜', '신의한수', '피트니스', '작다', '운동', '구가', '몇개', '은근', '이용', '계시다', '요가', '매트', '롬러']",그동안 이용 해보다 수풀 따뜻하다 한겨울 수영장 놀다 수영장 음식 진짜 맛있다 스크린 재밌다 틀어주다 요청 들다 직원 응대 해주다 감사하다 객실 넓다 한지 인테리어 되어다 굉장하다 아늑하다 힐링 강추 차다 해피아워 고구마 오뎅 진짜 신의한수 피트니스 작다 운동 구가 몇개 은근 이용 계시다 요가 매트 롬러
813,호텔 호텔 토스카나,"좋았던 점
 · 맛있는 조식, 적당히 따뜻한 온수풀 온도와 수영장 분위기, 친절한 직원들과 다양한 서비스 굿, 위치도 (생각보단) 그렇게 산속도 아니였다.
아쉬웠던 점
 · 샤워하다가 잘못하면 물이 바닥으로 넘치는 구조, 침대옆 가까운 콘센트 한개 아쉬움.","['맛있다', '조식', '적당하다', '따뜻하다', '수풀', '온도', '수영장', '분위기', '친절하다', '직원', '다양하다', '서비스', '위치', '생각', '산속', '샤워', '잘못', '물이', '바닥', '넘치다', '구조', '침대', '가깝다', '콘센트', '아쉬움']",맛있다 조식 적당하다 따뜻하다 수풀 온도 수영장 분위기 친절하다 직원 다양하다 서비스 위치 생각 산속 샤워 잘못 물이 바닥 넘치다 구조 침대 가깝다 콘센트 아쉬움
814,호텔 호텔 토스카나,"좋았던 점
 · 아이들 수영하게 해주고 싶어서 찾다가 예약했어요
룸도 깨끗하고 좋더라고요
온천하듯 뜨거운물에서 수영하고 영화도 보고 추우면 사우나 가서 몸녹이고 잘 놀았어요~~~
치킨도 먹고 이벤트중인 어묵과 군고구마도 맛있게 먹었답니다~~
조식까지 알차게 먹고 가성비 너무 좋았어요~~^^","['수영', '해주다', '싶다', '찾다', '예약', '깨끗하다', '천하', '뜨겁다', '수영', '보고', '추다', '사우나', '가다', '몸녹', '자다', '놀다', '치킨', '먹다', '이벤트', '어묵', '고구마', '맛있다', '먹다', '조식', '알차다', '먹다', '가성']",수영 해주다 싶다 찾다 예약 깨끗하다 천하 뜨겁다 수영 보고 추다 사우나 가다 몸녹 자다 놀다 치킨 먹다 이벤트 어묵 고구마 맛있다 먹다 조식 알차다 먹다 가성
815,호텔 호텔 토스카나,"좋았던 점
 · 기대이상으로 편안히 쉬고 갑니다 롯데호텔 2박 토스카나 2박 있었는데 여러모로 토스카나가 훨씬 좋습시다 넓은 객실 붐비지 않는 수영장 조용한 주위환경 홈바도 좋았습니다 멀리 바다가 보이는 전망도 아침마다 기억이 나네요 다시 제주를 간다면 또 토스카나 일겁니다
아쉬웠던 점
 · 세탁실 없음 
피트니스 작음
구매한 수영복이 불량","['편안하다', '가다', '롯데', '토스카나', '모로', '토스카나', '습시', '넓다', '객실', '붐비다', '수영장', '조용하다', '주위', '환경', '홈바', '멀리', '바다', '보이다', '전망', '아침', '기억', '나다', '제주', '간다', '토스카나', '겁니다', '세탁실', '피트니스', '작다', '구매', '수영복', '불량']",편안하다 가다 롯데 토스카나 모로 토스카나 습시 넓다 객실 붐비다 수영장 조용하다 주위 환경 홈바 멀리 바다 보이다 전망 아침 기억 나다 제주 간다 토스카나 겁니다 세탁실 피트니스 작다 구매 수영복 불량
816,호텔 호텔 토스카나,"좋았던 점
 · 방이 크고ㆍ온수풀도 좋았고ㆍ뭣보다 음식이 맛있었습니다^^
아쉬웠던 점
 · 조명스위치를
마스터스위치ㆍ또다른 스위치도 어느조명인지 알려주심 좋을듯요ㅡ","['방이', '크다', '수풀', '음식', '맛있다', '조명', '스위치', '마스터', '스위치', '스위치', '조명', '알다', '주심']",방이 크다 수풀 음식 맛있다 조명 스위치 마스터 스위치 스위치 조명 알다 주심
817,호텔 호텔 토스카나,"좋았던 점
 · 온수풀장이 있어 겨울여행인데도 즐거운 시간 보냈습니다","['수풀', '겨울', '여행', '즐겁다', '보내다']",수풀 겨울 여행 즐겁다 보내다
818,호텔 호텔 토스카나,"좋았던 점
 · 20만원대 숙박비용으로 이렇게 멋진 호텔 온수풀 수영장을 이용할 수 있다는 거 진짜 최고!
카바나나 썬베드 무료로 이용할 수 있고 입장할때 자리배정 해주는 것도 넘 좋아요.
물 온도 좋고 수영장 크기도 커서 놀기도 좋은데 한쪽에 뜨끈한 탕 같은데서 있어서
거기 들어가 가만히 앉아 대형스크린에서 상영해주는 영화보는 것도 좋습니다.
눈이 내렸으면 좋겠다 딱 그런생각이 들었어요 ㅋㅋ
룸 컨디션도 좋고 화장실도 크고 암튼 깔끔하고 다 좋아서 다음에 친구랑 애인이랑 다시 또 가고 싶어요.
아쉬웠던 점
 · 수영장에서 근무하시는 직원분들께선 대화할때 표정이 너무 어두워요.
힘드신가봐요.","['만원', '숙박', '비용', '멋지다', '수풀', '수영장', '이용', '진짜', '카바', '나나', '써다', '베드', '무료', '이용', '입장', '자리', '배정', '해주다', '넘다', '온도', '수영장', '크기', '커서', '놀다', '한쪽', '뜨끈하다', '거기', '들어가다', '앉다', '대형', '스크린', '상영', '해주다', '화보', '내리다', '생각', '들다', '컨디션', '화장실', '크다', '깔끔하다', '친구', '애인', '가다', '싶다', '수영장', '근무', '직원', '대화', '표정', '어둡다', '힘들다', '가보다']",만원 숙박 비용 멋지다 수풀 수영장 이용 진짜 카바 나나 써다 베드 무료 이용 입장 자리 배정 해주다 넘다 온도 수영장 크기 커서 놀다 한쪽 뜨끈하다 거기 들어가다 앉다 대형 스크린 상영 해주다 화보 내리다 생각 들다 컨디션 화장실 크다 깔끔하다 친구 애인 가다 싶다 수영장 근무 직원 대화 표정 어둡다 힘들다 가보다
819,호텔 호텔 토스카나,"좋았던 점
 · 깨끗하고 편안했습니다","['깨끗하다', '편안하다']",깨끗하다 편안하다
820,호텔 호텔 토스카나,"좋았던 점
 · 온수풀이랑 해피아워에서 주는 어묵이랑 고구마 짱 맛잇었어요
아쉬웠던 점
 · 위치가 너무 깊히 있는게 아쉬워요ㅠㅠ","['수풀', '해피아워', '주다', '어묵', '고구마', '잇다', '위치', '깊다']",수풀 해피아워 주다 어묵 고구마 잇다 위치 깊다
821,호텔 호텔 토스카나,"좋았던 점
 · 객실이 생각보다 넓어서 아주 좋았어요
직원분들도 계속 미소를 띄우시면서 친절하셨고요
저녁 디너는 생각보다 뷔페 사이즈가 작았지만 딱 먹을것들로만 구성되어있어서 호텔안에서 편안히 먹을수있었어요
바람도 많이 불고 추웠는데도 온수풀도 굉장히 따뜻했어요
미니바도 다른 호텔들보다 저렴해서 부담없었어요
아쉬웠던 점
 · 온수풀에서 화장실갈때 화장실이 밖에 있어서 아이와 갈때 춥고 불편했어요ㅠ 안에 화장실이 있었으면.. 했어요
ㅠ","['객실', '생각', '넓다', '아주', '직원', '계속', '미소', '띄우다', '친절하다', '저녁', '디너', '생각', '뷔페', '사이즈', '작다', '먹다', '들다', '로만', '구성', '되어다', '편안하다', '먹다', '바람', '춥다', '수풀', '굉장하다', '따뜻하다', '미니바', '저렴하다', '부담', '수풀', '화장실', '갈다', '화장실', '갈다', '추다', '불편하다', '화장실']",객실 생각 넓다 아주 직원 계속 미소 띄우다 친절하다 저녁 디너 생각 뷔페 사이즈 작다 먹다 들다 로만 구성 되어다 편안하다 먹다 바람 춥다 수풀 굉장하다 따뜻하다 미니바 저렴하다 부담 수풀 화장실 갈다 화장실 갈다 추다 불편하다 화장실
822,호텔 호텔 토스카나,"좋았던 점
 · 패밀리스위트 너무 좋았어요
수영장은 따뜻해서 추워도 놀기좋았구요
객실도 좋고
욕실도 좋아서 편히 쉬며 호캉스했어요
재방문 꼭 할거에요
아쉬웠던 점
 · 없어요","['패밀', '리스', '위트', '수영장', '따뜻하다', '춥다', '놀다', '객실', '욕실', '편하다', '호캉스했어', '방문']",패밀 리스 위트 수영장 따뜻하다 춥다 놀다 객실 욕실 편하다 호캉스했어 방문
823,호텔 호텔 토스카나,"좋았던 점
 · 가성비 좋은 정말 넓고 깨끗한 방과 욕실. 겨울에도 온수풀로 수영장을 운영하고 수영장 이용시 가운 타월 슬리퍼까지 대여해줍니다. 수영장에서 영화도 틀어줘서 분위기가 넘 좋았어요. 제주 올때마다 들리고싶네요
아쉬웠던 점
 · 없음","['가성', '정말', '넓다', '깨끗하다', '방과', '욕실', '겨울', '수풀', '수영장', '운영', '수영장', '이용', '가운', '타월', '슬리퍼', '대여', '해주다', '수영장', '틀어주다', '분위기', '넘다', '제주', '들리다']",가성 정말 넓다 깨끗하다 방과 욕실 겨울 수풀 수영장 운영 수영장 이용 가운 타월 슬리퍼 대여 해주다 수영장 틀어주다 분위기 넘다 제주 들리다
824,호텔 호텔 토스카나,"좋았던 점
 · 청결, 시설, 석식 및 조식 모두 만족합니다.
아쉬웠던 점
 · 수영장 이용시간이 11시 부터라서, 입실 당일만 이용할 수 있는점이 아쉬웠습니다.","['청결', '시설', '석식', '조식', '만족하다', '수영장', '이용', '입실', '당일', '이용']",청결 시설 석식 조식 만족하다 수영장 이용 입실 당일 이용
825,호텔 호텔 토스카나,"좋았던 점
 · 시설 및 서비스가 너무 좋았습니다 
온수풀 이용과 어묵 및 군고구마 서비스는 진짜 짱이었어요
아쉬웠던 점
 · 헤어드라이어가 조금 약했어요 ;; ㅎㅎ","['시설', '서비스', '수풀', '이용', '어묵', '고구마', '서비스', '진짜', '헤어드라이어', '약하다']",시설 서비스 수풀 이용 어묵 고구마 서비스 진짜 헤어드라이어 약하다
826,호텔 호텔 토스카나,"좋았던 점
 · 아기랑 2박 3일 묵었는데, 일단 침구며, 욕실이며 깨끗했고,
생각보다 넓어서, 막 걸어다니는 아기한테는 넓어서 괜찮았다. 침대 가드도 튼튼해서, 아기가 떨어질 염려도 없었고, 가드와 침대 사이에는 넉넉했던 베개들을 놓아주고 재웠다. 
드라이어가 두동강이 난 나있어서, 로비에 연락했더니,
바로 바꿔줬었다. 
직원분들도 매우 친절했다.
아쉬웠던 점
 · 아쉬웠던 점은 조식이 크게 바뀌지 않는다는 점.","['아기', '묵다', '침구', '욕실', '깨끗하다', '생각', '넓다', '걸다', '다니다', '아기', '늘다', '넓다', '괜찮다', '침대', '가드', '튼튼하다', '아기', '떨어지다', '염려', '가드', '침대', '사이', '넉넉하다', '베개', '놓다', '재우다', '드라이어', '동강이', '나다', '로비', '연락', '바꾸다', '주다', '직원', '친절하다', '조식', '크게', '바뀌다']",아기 묵다 침구 욕실 깨끗하다 생각 넓다 걸다 다니다 아기 늘다 넓다 괜찮다 침대 가드 튼튼하다 아기 떨어지다 염려 가드 침대 사이 넉넉하다 베개 놓다 재우다 드라이어 동강이 나다 로비 연락 바꾸다 주다 직원 친절하다 조식 크게 바뀌다
827,호텔 호텔 토스카나,"좋았던 점
 · 군고구마랑 오뎅 완전 맛있구 방도 엄청커요.. 조식도 짱 ㅎㅎ 좋았습니다!
아쉬웠던 점
 · 없음","['고구마', '오뎅', '완전', '맛있다', '방도', '크다', '조식']",고구마 오뎅 완전 맛있다 방도 크다 조식
828,호텔 호텔 더원,"좋았던 점
 · 애들이 하늘공원에서 놀기 좋아해서 오전에는 하늘공원에서 쉬면서 놀았어요.
화장실도 커서 아이들이랑 보내기 좋았어요.
제일 좋았던 건 잠자리가 편했어요.
조식도 맛있었어요.","['하늘', '공원', '놀다', '좋아하다', '오전', '하늘', '공원', '쉬다', '놀다', '화장실', '커서', '보내다', '제일', '잠자리', '편하다', '조식', '맛있다']",하늘 공원 놀다 좋아하다 오전 하늘 공원 쉬다 놀다 화장실 커서 보내다 제일 잠자리 편하다 조식 맛있다
829,호텔 호텔 더원,"좋았던 점
 · 도심에 있어서 편리하고 깨끗했어요ᆢ
식사할곳도 많아요ᆢ
주차도 편리하고 조식은 조금 비싼편입니다
아쉬웠던 점
 · 객실복도의 카펫이 지저분해서 청결도
점수를 베스트로 줄수 없답니다","['도심', '편리하다', '깨끗하다', '식사', '곳도', '많다', '주차', '편리하다', '조식', '비싸다', '편입', '객실', '복도', '카펫', '지저분하다', '청결', '점수', '베스트', '주다']",도심 편리하다 깨끗하다 식사 곳도 많다 주차 편리하다 조식 비싸다 편입 객실 복도 카펫 지저분하다 청결 점수 베스트 주다
830,호텔 호텔 더원,"좋았던 점
 · 공항에서 가깝고 청결하고 좋았어요
밑에 깔아놓은 이불이 두껍지않아서 허리가 불편했어요","['공항', '가깝다', '청결하다', '깔다', '이불', '두껍다', '허리', '불편하다']",공항 가깝다 청결하다 깔다 이불 두껍다 허리 불편하다
831,호텔 호텔 더원,"좋았던 점
 · 공항이랑 위치 가까워서 좋았어요
다만 언덕 위에 위치해있어서 차 없이 택시타고 버스타고 다녀야 한다면 조금 힘들 수 있지만 다른건 다 너무너무 좋았어요 ㅎㅎ
잠도 꿀잠 잘 수 있어요 ㅎㅎ
아쉬웠던 점
 · 어메니티에
치약이 포함되면 좋겟어요","['공항', '위치', '가깝다', '언덕', '위치', '택시', '타고', '버스', '타고', '다니다', '힘들다', '다르다', '잠도', '꿀잠', '자다', '어메니티', '치약', '포함']",공항 위치 가깝다 언덕 위치 택시 타고 버스 타고 다니다 힘들다 다르다 잠도 꿀잠 자다 어메니티 치약 포함
832,호텔 호텔 더원,"좋았던 점
 · 조용하고 깨끗","['조용하다', '깨끗']",조용하다 깨끗
833,호텔 호텔 더원,"좋았던 점
 · 깨끗하고 위치좋고 괜찮습니다.
아쉬웠던 점
 · 없어요","['깨끗하다', '위치', '괜찮다']",깨끗하다 위치 괜찮다
834,호텔 호텔 더원,"좋았던 점
 · 대체로 조용합니다
아쉬웠던 점
 · 없음","['대체로', '조용하다']",대체로 조용하다
835,호텔 호텔 더원,"좋았던 점
 · 깨끗하고 시설좋고","['깨끗하다', '시설']",깨끗하다 시설
836,호텔 호텔 더원,"좋았던 점
 · 조용하고 정숙함. 편안한 객실
아쉬웠던 점
 · 특별히 아쉬웠던 점은 없었는데 전체적으로 조명이 어두워썽. 
샤워장의 시설도 나쁘지는 않았지만 써비스 물품이 너무 싸구려 느낌이랄까?... 그랬어요","['조용하다', '정숙', '편안하다', '객실', '특별하다', '전체', '조명', '어둡다', '샤워', '시설', '나쁘다', '써비스', '물품', '싸구려', '느낌', '끄다', '그렇다']",조용하다 정숙 편안하다 객실 특별하다 전체 조명 어둡다 샤워 시설 나쁘다 써비스 물품 싸구려 느낌 끄다 그렇다
837,호텔 호텔 더원,"좋았던 점
 · 4인 가족여행으로 온돌방으로 예약했는데 바닥 뜨끈해서 오랜만에 지지면서 잤습니다.^^ 저녁에 도착했는데 공항이랑 가깝고 주변에 먹거리 놀거리 많아 편했어요.
아쉬웠던 점
 · 방에 들어갔을때 꿉꿉한 냄새가 많이 났어요. 들어가자마자 환기를 시키긴했는데 냄새가 쉽게 빠지질 않았어요^^;;","['가족', '여행', '온돌방', '예약', '바닥', '뜨끈하다', '지지다', '자다', '저녁', '도착', '공항', '가깝다', '주변', '먹거리', '거리', '많다', '편하다', '들어가다', '꾸다', '꾸다', '냄새', '나다', '들어가다', '환기', '냄새', '쉬다', '빠지다']",가족 여행 온돌방 예약 바닥 뜨끈하다 지지다 자다 저녁 도착 공항 가깝다 주변 먹거리 거리 많다 편하다 들어가다 꾸다 꾸다 냄새 나다 들어가다 환기 냄새 쉬다 빠지다
838,호텔 호텔 더원,"좋았던 점
 · 근처 번화하고 중심가가 있어서 좋았습니다
아쉬웠던 점
 · 아쉬운점 크게 없음","['근처', '중심', '가가', '크게']",근처 중심 가가 크게
839,호텔 호텔 더원,"좋았던 점
 · 직원분도 친절하시고 침대가 편안하고 컸어요
가격대비 만족도가 큽니다
아쉬웠던 점
 · 없었습니다","['직원', '친절하다', '침대', '편안하다', '크다', '가격', '대비', '만족도', '크다']",직원 친절하다 침대 편안하다 크다 가격 대비 만족도 크다
840,호텔 호텔 더원,"좋았던 점
 · 호텔이 청결했으며 모든 것이 다 갖춰져 있었고 조식이 좋았어요. 또한 공항에서 비교적 가까웠으며, 프런트의 직원들도 친절했습니다. 그리고 결재가 간편했습니다.
아쉬웠던 점
 · 주차장에 차를 파킹하기가 힘들었어요. 화장실 사용시 프라이버시 지키기가 어려웠지만 샤위하는 곳이랑은 편했습니다.","['청결하다', '모든', '갖추다', '조식', '공항', '비교', '가깝다', '프런트', '직원', '친절하다', '결재', '간편하다', '주차장', '파킹', '힘들다', '화장실', '사용', '프라이버시', '지키다', '어렵다', '샤위하', '편하다']",청결하다 모든 갖추다 조식 공항 비교 가깝다 프런트 직원 친절하다 결재 간편하다 주차장 파킹 힘들다 화장실 사용 프라이버시 지키다 어렵다 샤위하 편하다
841,호텔 호텔 더원,"좋았던 점
 · 방에 거추장스러운 가구가 없어 좋았습니다.
조식이 깔끔하고 맛있었습니다. 특히 토스트 식빵이 두툼해서 맛있게 먹었네요.
옥상정원이 좋았어요
아쉬웠던 점
 · 주차장이 협소하고. 위치가 너무 주택가였네요.","['추장', '가구', '조식', '깔끔하다', '맛있다', '토스트', '식빵', '두툼해', '맛있다', '먹다', '옥상정원', '주차장', '협소', '위치', '주택가']",추장 가구 조식 깔끔하다 맛있다 토스트 식빵 두툼해 맛있다 먹다 옥상정원 주차장 협소 위치 주택가
842,호텔 호텔 더원,"좋았던 점
 · 공항에서 가까워 좋았어요. 시설도 깔끔합니다.
아쉬웠던 점
 · 짧게 묵어서 불편한 점 느낄 틈도 없었던 것 같아요. 연휴 기간 중이라 가격은 생각보다 살짝 비쌌던 거 같아요.","['공항', '가깝다', '시설', '깔끔하다', '짧다', '묵다', '불편하다', '느끼다', '연휴', '기간', '중이', '가격', '생각', '살짝', '비싸다']",공항 가깝다 시설 깔끔하다 짧다 묵다 불편하다 느끼다 연휴 기간 중이 가격 생각 살짝 비싸다
843,호텔 호텔 더원,"좋았던 점
 · 침대가 너무 편했습니다. 바닥이 카페트가 아닌 대리석이어서 좋았습니다.전체적인 인테리어가 세련되고 쇼파도 좋았습니다.
아쉬웠던 점
 · 청결하다고 평을 많이들었는데 화장실이 청소가 잘되어있지않아 많이 아쉬웠습니다. 특히 변기와 바닥에 벌레가 있었습니다.","['침대', '편하다', '바닥', '카페트', '대리석', '전체', '인테리어', '세련되다', '쇼파', '청결하다', '들다', '화장실', '청소', '되어다', '변기', '바닥', '벌레']",침대 편하다 바닥 카페트 대리석 전체 인테리어 세련되다 쇼파 청결하다 들다 화장실 청소 되어다 변기 바닥 벌레
844,호텔 호텔 더원,"좋았던 점
 · 공항과 가까움. 제주시내와 가까움. 신축이라 깨끗. 조식 가성비좋음.
아쉬웠던 점
 · 피트니스센터는 없는거나 마찬가지(러닝머신 2대가 끝).","['공항', '가깝다', '시내', '가깝다', '신축', '깨끗', '조식', '가성', '피트니스', '센터', '마찬가지', '러닝머신', '대가']",공항 가깝다 시내 가깝다 신축 깨끗 조식 가성 피트니스 센터 마찬가지 러닝머신 대가
845,호텔 호텔 더원,"좋았던 점
 · 조식 너무 좋았다. 11층 스위트룸에서 묵었는데, 넓고 깨끗하고, 쇼파, 책상, 화장대, 화장실안에 파우더룸도 마련되어있었다.
아쉬웠던 점
 · 체크인하고 밤늦게 다시 돌아왔는데, 주차공간이 협소했다. 그래도 친절한 직원분덕에 다른곳에 주차를 할 수 있었다.","['조식', '스위트룸', '묵다', '넓다', '깨끗하다', '쇼파', '책상', '화장', '화장실', '파우더', '마련', '되어다', '체크', '밤늦다', '돌아오다', '주차공간', '협소했다', '친절하다', '직원', '주차']",조식 스위트룸 묵다 넓다 깨끗하다 쇼파 책상 화장 화장실 파우더 마련 되어다 체크 밤늦다 돌아오다 주차공간 협소했다 친절하다 직원 주차
846,호텔 호텔 더원,"좋았던 점
 · 시설이 깔끔했습니다
아쉬웠던 점
 · 딱히 없는것 같은데요","['시설', '깔끔하다', '딱하다']",시설 깔끔하다 딱하다
847,호텔 호텔 더원,"좋았던 점
 · 조식도 맛있었고 침구도 편안했습니다!","['조식', '맛있다', '침구', '편안하다']",조식 맛있다 침구 편안하다
848,호텔 호텔 더원,"좋았던 점
 · 좋식은 신청안해서 모르겠으나 위치는 공항이랑 가깝고 좋아요","['식다', '신청', '안해', '모르다', '위치', '공항', '가깝다']",식다 신청 안해 모르다 위치 공항 가깝다
849,호텔 호텔 더원,"좋았던 점
 · 깨끗하고 위치가 맘에 들었습니다
아쉬웠던 점
 · 없음","['깨끗하다', '위치', '들다']",깨끗하다 위치 들다
850,호텔 호텔 더원,"좋았던 점
 · 친절했습니다.
아쉬웠던 점
 · 객실에서 하수구 냄새가 심하게 났어요.
레스토랑이 협소해서 조식 먹기가 매우 불편했습니다.","['친절하다', '객실', '하수', '냄새', '심하다', '나다', '레스토랑', '협소해', '조식', '먹기', '불편하다']",친절하다 객실 하수 냄새 심하다 나다 레스토랑 협소해 조식 먹기 불편하다
851,호텔 호텔 더원,"좋았던 점
 · 가격대비 훌륭한 호텔이에요. 조식도 가격대비 훌륭합니다. 맛도 좋고 가짓수도 필요한것들만 있어서 빵도 먹고 밥도 먹고 죽, 스프, 국 모두 좋았습니다. 청결도 좋았습니다. 무엇보다 침대가 커서 너무너무 좋았어요.
아쉬웠던 점
 · 주차가 협소합니다. 주차장이 너무 불편하게 되어있어요. 그것빼곤 없어요","['가격', '대비', '훌륭하다', '조식', '가격', '대비', '훌륭하다', '가짓수', '필요하다', '들다', '먹다', '먹다', '스프', '청결', '침대', '커서', '주차', '협소합니', '주차장', '불편하다', '되어다', '그것', '빼다']",가격 대비 훌륭하다 조식 가격 대비 훌륭하다 가짓수 필요하다 들다 먹다 먹다 스프 청결 침대 커서 주차 협소합니 주차장 불편하다 되어다 그것 빼다
852,호텔 호텔 더원,"좋았던 점
 · 청결하고 직원들이 친절해서 좋았습니다
아쉬웠던 점
 · 밤에 잘 때 에어컨소리가 조금 컸어요ㅠㅠ","['청결하다', '직원', '친절하다', '자다', '에어컨', '소리', '크다']",청결하다 직원 친절하다 자다 에어컨 소리 크다
853,호텔 호텔 더원,"좋았던 점
 · 번화가랑 가까워서 좋앗어요","['번화가', '가깝다']",번화가 가깝다
854,호텔 호텔 더원,"좋았던 점
 · 주니어 스위트룸은 4인 가족이 숙박하기에 충분히 넓어 편히 쉴수 있어 좋았습니다
욕실 시설도 말끔해서 사용하기 좋았습니다 
비용대비 숙박 퀄리티는 좋은 편입니다
아쉬웠던 점
 · 청소상태는 좋았으나 방에 들어갔을때 퀴퀴한 냄새가 방안에 남아 있어 환기를 해야 했습니다
조금 더 세심한 관리를 하면 좋을듯 싶습니다","['주니어', '스위트룸', '가족', '숙박', '충분하다', '넓다', '편하다', '쉬다', '욕실', '시설', '사용', '비용', '대비', '숙박', '퀄리티', '편입', '청소', '상태', '들어가다', '퀴퀴하다', '냄새', '방안', '남아', '환기', '세심', '관리', '싶다']",주니어 스위트룸 가족 숙박 충분하다 넓다 편하다 쉬다 욕실 시설 사용 비용 대비 숙박 퀄리티 편입 청소 상태 들어가다 퀴퀴하다 냄새 방안 남아 환기 세심 관리 싶다
855,호텔 호텔 더원,"좋았던 점
 · 매우 깔끔했습니다~~~!
아쉬웠던 점
 · 주변에 맛집이 없어서 아쉬웠어요ㅠ","['깔끔하다', '주변', '맛집']",깔끔하다 주변 맛집
